first,best
1317078,1328825
1317078,1324483
1310438,1327805
1310438,1322223
1310438,1330035
1310438,1334227
1310438,1324981
1310438,1319628
1310438,1332756
1310438,1329891
1310438,1328825
1310438,1324483
1314819,1327805
1314819,1322223
1314819,1330035
1314819,1334227
1314819,1324981
1314819,1319628
1314819,1332756
1314819,1329891
1314819,1328825
1314819,1324483
1310010,1327805
1310010,1322223
1310010,1330035
1310010,1334227
1310010,1324981
1310010,1319628
1310010,1332756
1310010,1329891
1310010,1328825
1310010,1324483
1315664,1327805
1315664,1322223
1315664,1330035
1315664,1334227
1315664,1324981
1315664,1319628
1315664,1332756
1315664,1329891
1315664,1328825
1315664,1324483
1305957,1327805
1305957,1322223
1305957,1330035
1305957,1334227
1305957,1324981
1305957,1319628
1305957,1332756
1305957,1329891
1305957,1328825
1305957,1324483
1283823,1307861
1283823,1305476
1283823,1301387
1283823,1293209
1283823,1313646
1283823,1299925
1283823,1312464
1283823,1292766
1283823,1295204
1283823,1307777
1292703,1307861
1292703,1305476
1292703,1301387
1292703,1293209
1292703,1313646
1292703,1299925
1292703,1312464
1292703,1292766
1292703,1295204
1292703,1307777
1285583,1307861
1285583,1305476
1285583,1301387
1285583,1293209
1285583,1313646
1285583,1299925
1285583,1312464
1285583,1292766
1285583,1295204
1285583,1307777
1285493,1307861
1285493,1305476
1285493,1301387
1285493,1293209
1285493,1313646
1285493,1299925
1285493,1312464
1285493,1292766
1285493,1295204
1285493,1307777
1288618,1307861
1288618,1305476
1288618,1301387
1288618,1293209
1288618,1313646
1288618,1299925
1288618,1312464
1288618,1292766
1288618,1295204
1288618,1307777
1290546,1307861
1290546,1305476
1290546,1301387
1290546,1293209
1290546,1313646
1290546,1299925
1290546,1312464
1290546,1292766
1290546,1295204
1290546,1307777
1305268,1307861
1305268,1305476
1305268,1301387
1305268,1293209
1305268,1313646
1305268,1299925
1305268,1312464
1305268,1292766
1305268,1295204
1305268,1307777
1287595,1307861
1287595,1305476
1287595,1301387
1287595,1293209
1287595,1313646
1287595,1299925
1287595,1312464
1287595,1292766
1287595,1295204
1287595,1307777
1295236,1307861
1295236,1305476
1295236,1301387
1295236,1293209
1295236,1313646
1295236,1299925
1295236,1312464
1295236,1292766
1295236,1295204
1295236,1307777
1288761,1307861
1288761,1305476
1288761,1301387
1288761,1293209
1288761,1313646
1288761,1299925
1288761,1312464
1288761,1292766
1288761,1295204
1288761,1307777
1266017,1285381
1266017,1280228
1266017,1275604
1266017,1293855
1266017,1284530
1266017,1280409
1266017,1294490
1266017,1287159
1266017,1295259
1266017,1291889
1262896,1285381
1262896,1280228
1262896,1275604
1262896,1293855
1262896,1284530
1262896,1280409
1262896,1294490
1262896,1287159
1262896,1295259
1262896,1291889
1277795,1285381
1277795,1280228
1277795,1275604
1277795,1293855
1277795,1284530
1277795,1280409
1277795,1294490
1277795,1287159
1277795,1295259
1277795,1291889
1262382,1285381
1262382,1280228
1262382,1275604
1262382,1293855
1262382,1284530
1262382,1280409
1262382,1294490
1262382,1287159
1262382,1295259
1262382,1291889
1262593,1285381
1262593,1280228
1262593,1275604
1262593,1293855
1262593,1284530
1262593,1280409
1262593,1294490
1262593,1287159
1262593,1295259
1262593,1291889
1265006,1285381
1265006,1280228
1265006,1275604
1265006,1293855
1265006,1284530
1265006,1280409
1265006,1294490
1265006,1287159
1265006,1295259
1265006,1291889
1277550,1285381
1277550,1280228
1277550,1275604
1277550,1293855
1277550,1284530
1277550,1280409
1277550,1294490
1277550,1287159
1277550,1295259
1277550,1291889
1256693,1285381
1256693,1280228
1256693,1275604
1256693,1293855
1256693,1284530
1256693,1280409
1256693,1294490
1256693,1287159
1256693,1295259
1256693,1291889
1272574,1285381
1272574,1280228
1272574,1275604
1272574,1293855
1272574,1284530
1272574,1280409
1272574,1294490
1272574,1287159
1272574,1295259
1272574,1291889
1274886,1285381
1274886,1280228
1274886,1275604
1274886,1293855
1274886,1284530
1274886,1280409
1274886,1294490
1274886,1287159
1274886,1295259
1274886,1291889
1272185,1275492
1272185,1286889
1272185,1286619
1272185,1302289
1272185,1279581
1272185,1284156
1272185,1305801
1272185,1284275
1272185,1297952
1272185,1276432
1265859,1275492
1265859,1286889
1265859,1286619
1265859,1302289
1265859,1279581
1265859,1284156
1265859,1305801
1265859,1284275
1265859,1297952
1265859,1276432
1284817,1275492
1284817,1286889
1284817,1286619
1284817,1302289
1284817,1279581
1284817,1284156
1284817,1305801
1284817,1284275
1284817,1297952
1284817,1276432
1281484,1275492
1281484,1286889
1281484,1286619
1281484,1302289
1281484,1279581
1281484,1284156
1281484,1305801
1281484,1284275
1281484,1297952
1281484,1276432
1273784,1275492
1273784,1286889
1273784,1286619
1273784,1302289
1273784,1279581
1273784,1284156
1273784,1305801
1273784,1284275
1273784,1297952
1273784,1276432
1279079,1275492
1279079,1286889
1279079,1286619
1279079,1302289
1279079,1279581
1279079,1284156
1279079,1305801
1279079,1284275
1279079,1297952
1279079,1276432
1269006,1275492
1269006,1286889
1269006,1286619
1269006,1302289
1269006,1279581
1269006,1284156
1269006,1305801
1269006,1284275
1269006,1297952
1269006,1276432
1272813,1275492
1272813,1286889
1272813,1286619
1272813,1302289
1272813,1279581
1272813,1284156
1272813,1305801
1272813,1284275
1272813,1297952
1272813,1276432
1279680,1275492
1279680,1286889
1279680,1286619
1279680,1302289
1279680,1279581
1279680,1284156
1279680,1305801
1279680,1284275
1279680,1297952
1279680,1276432
1282096,1275492
1282096,1286889
1282096,1286619
1282096,1302289
1282096,1279581
1282096,1284156
1282096,1305801
1282096,1284275
1282096,1297952
1282096,1276432
1288531,1296931
1288531,1305390
1288531,1303012
1288531,1288471
1288531,1309258
1288531,1291246
1288531,1293940
1288531,1329607
1288531,1309061
1288531,1304652
1299505,1296931
1299505,1305390
1299505,1303012
1299505,1288471
1299505,1309258
1299505,1291246
1299505,1293940
1299505,1329607
1299505,1309061
1299505,1304652
1288489,1296931
1288489,1305390
1288489,1303012
1288489,1288471
1288489,1309258
1288489,1291246
1288489,1293940
1288489,1329607
1288489,1309061
1288489,1304652
1280582,1296931
1280582,1305390
1280582,1303012
1280582,1288471
1280582,1309258
1280582,1291246
1280582,1293940
1280582,1329607
1280582,1309061
1280582,1304652
1278594,1296931
1278594,1305390
1278594,1303012
1278594,1288471
1278594,1309258
1278594,1291246
1278594,1293940
1278594,1329607
1278594,1309061
1278594,1304652
1280836,1296931
1280836,1305390
1280836,1303012
1280836,1288471
1280836,1309258
1280836,1291246
1280836,1293940
1280836,1329607
1280836,1309061
1280836,1304652
1286685,1296931
1286685,1305390
1286685,1303012
1286685,1288471
1286685,1309258
1286685,1291246
1286685,1293940
1286685,1329607
1286685,1309061
1286685,1304652
1280662,1296931
1280662,1305390
1280662,1303012
1280662,1288471
1280662,1309258
1280662,1291246
1280662,1293940
1280662,1329607
1280662,1309061
1280662,1304652
1289304,1296931
1289304,1305390
1289304,1303012
1289304,1288471
1289304,1309258
1289304,1291246
1289304,1293940
1289304,1329607
1289304,1309061
1289304,1304652
1292240,1296931
1292240,1305390
1292240,1303012
1292240,1288471
1292240,1309258
1292240,1291246
1292240,1293940
1292240,1329607
1292240,1309061
1292240,1304652
1291548,1308941
1291548,1317534
1291548,1291865
1291548,1303689
1291548,1295568
1291548,1290977
1291548,1308549
1291548,1297236
1291548,1300692
1291548,1296786
1284870,1308941
1284870,1317534
1284870,1291865
1284870,1303689
1284870,1295568
1284870,1290977
1284870,1308549
1284870,1297236
1284870,1300692
1284870,1296786
1293532,1308941
1293532,1317534
1293532,1291865
1293532,1303689
1293532,1295568
1293532,1290977
1293532,1308549
1293532,1297236
1293532,1300692
1293532,1296786
1291432,1308941
1291432,1317534
1291432,1291865
1291432,1303689
1291432,1295568
1291432,1290977
1291432,1308549
1291432,1297236
1291432,1300692
1291432,1296786
1295420,1308941
1295420,1317534
1295420,1291865
1295420,1303689
1295420,1295568
1295420,1290977
1295420,1308549
1295420,1297236
1295420,1300692
1295420,1296786
1289962,1308941
1289962,1317534
1289962,1291865
1289962,1303689
1289962,1295568
1289962,1290977
1289962,1308549
1289962,1297236
1289962,1300692
1289962,1296786
1302420,1308941
1302420,1317534
1302420,1291865
1302420,1303689
1302420,1295568
1302420,1290977
1302420,1308549
1302420,1297236
1302420,1300692
1302420,1296786
1280042,1308941
1280042,1317534
1280042,1291865
1280042,1303689
1280042,1295568
1280042,1290977
1280042,1308549
1280042,1297236
1280042,1300692
1280042,1296786
1284538,1308941
1284538,1317534
1284538,1291865
1284538,1303689
1284538,1295568
1284538,1290977
1284538,1308549
1284538,1297236
1284538,1300692
1284538,1296786
1287885,1308941
1287885,1317534
1287885,1291865
1287885,1303689
1287885,1295568
1287885,1290977
1287885,1308549
1287885,1297236
1287885,1300692
1287885,1296786
1279273,1283174
1279273,1299883
1279273,1297369
1279273,1288032
1279273,1282290
1279273,1304820
1279273,1280754
1279273,1289920
1279273,1288966
1279273,1307570
1275515,1283174
1275515,1299883
1275515,1297369
1275515,1288032
1275515,1282290
1275515,1304820
1275515,1280754
1275515,1289920
1275515,1288966
1275515,1307570
1274720,1283174
1274720,1299883
1274720,1297369
1274720,1288032
1274720,1282290
1274720,1304820
1274720,1280754
1274720,1289920
1274720,1288966
1274720,1307570
1276819,1283174
1276819,1299883
1276819,1297369
1276819,1288032
1276819,1282290
1276819,1304820
1276819,1280754
1276819,1289920
1276819,1288966
1276819,1307570
1283675,1283174
1283675,1299883
1283675,1297369
1283675,1288032
1283675,1282290
1283675,1304820
1283675,1280754
1283675,1289920
1283675,1288966
1283675,1307570
1277721,1283174
1277721,1299883
1277721,1297369
1277721,1288032
1277721,1282290
1277721,1304820
1277721,1280754
1277721,1289920
1277721,1288966
1277721,1307570
1281896,1283174
1281896,1299883
1281896,1297369
1281896,1288032
1281896,1282290
1281896,1304820
1281896,1280754
1281896,1289920
1281896,1288966
1281896,1307570
1284021,1283174
1284021,1299883
1284021,1297369
1284021,1288032
1284021,1282290
1284021,1304820
1284021,1280754
1284021,1289920
1284021,1288966
1284021,1307570
1279858,1283174
1279858,1299883
1279858,1297369
1279858,1288032
1279858,1282290
1279858,1304820
1279858,1280754
1279858,1289920
1279858,1288966
1279858,1307570
1277763,1283174
1277763,1299883
1277763,1297369
1277763,1288032
1277763,1282290
1277763,1304820
1277763,1280754
1277763,1289920
1277763,1288966
1277763,1307570
1295165,1307161
1295165,1306139
1295165,1320055
1295165,1319618
1295165,1305964
1295165,1287564
1295165,1316603
1295165,1317431
1295165,1316691
1295165,1306969
1289203,1307161
1289203,1306139
1289203,1320055
1289203,1319618
1289203,1305964
1289203,1287564
1289203,1316603
1289203,1317431
1289203,1316691
1289203,1306969
1298980,1307161
1298980,1306139
1298980,1320055
1298980,1319618
1298980,1305964
1298980,1287564
1298980,1316603
1298980,1317431
1298980,1316691
1298980,1306969
1302519,1307161
1302519,1306139
1302519,1320055
1302519,1319618
1302519,1305964
1302519,1287564
1302519,1316603
1302519,1317431
1302519,1316691
1302519,1306969
1290395,1307161
1290395,1306139
1290395,1320055
1290395,1319618
1290395,1305964
1290395,1287564
1290395,1316603
1290395,1317431
1290395,1316691
1290395,1306969
1298150,1307161
1298150,1306139
1298150,1320055
1298150,1319618
1298150,1305964
1298150,1287564
1298150,1316603
1298150,1317431
1298150,1316691
1298150,1306969
1299763,1307161
1299763,1306139
1299763,1320055
1299763,1319618
1299763,1305964
1299763,1287564
1299763,1316603
1299763,1317431
1299763,1316691
1299763,1306969
1288125,1307161
1288125,1306139
1288125,1320055
1288125,1319618
1288125,1305964
1288125,1287564
1288125,1316603
1288125,1317431
1288125,1316691
1288125,1306969
1291919,1307161
1291919,1306139
1291919,1320055
1291919,1319618
1291919,1305964
1291919,1287564
1291919,1316603
1291919,1317431
1291919,1316691
1291919,1306969
1311236,1307161
1311236,1306139
1311236,1320055
1311236,1319618
1311236,1305964
1311236,1287564
1311236,1316603
1311236,1317431
1311236,1316691
1311236,1306969
