first,best
132577,132441
124777,124601
121025,121320
125215,125733
122388,123237
124603,123999
128365,128265
127894,128097
125710,126898
129605,130533
381472,382424
387933,389157
384494,386442
388452,389172
385498,385647
390511,392252
390497,395693
398770,405255
387238,391708
393307,395425
1256215,1269317
1283629,1293932
1295073,1312962
1282702,1282337
1252625,1270080
1258470,1272827
1270436,1283474
1272271,1289370
1271977,1267706
1289486,1298717
