first,best
432967,449069
432967,451087
432967,454549
432967,443322
432967,443942
432967,443659
449911,449603
449911,446923
449911,451709
449911,442742
449911,449069
449911,451087
449911,454549
449911,443322
449911,443942
449911,443659
433110,449603
433110,446923
433110,451709
433110,442742
433110,449069
433110,451087
433110,454549
433110,443322
433110,443942
433110,443659
452957,449603
452957,446923
452957,451709
452957,442742
452957,449069
452957,451087
452957,454549
452957,443322
452957,443942
452957,443659
433442,449603
433442,446923
433442,451709
433442,442742
433442,449069
433442,451087
433442,454549
433442,443322
433442,443942
433442,443659
449415,449603
449415,446923
449415,451709
449415,442742
449415,449069
449415,451087
449415,454549
449415,443322
449415,443942
449415,443659
431470,449603
431470,446923
431470,451709
431470,442742
431470,449069
431470,451087
431470,454549
431470,443322
431470,443942
431470,443659
448175,449603
448175,446923
448175,451709
448175,442742
448175,449069
448175,451087
448175,454549
448175,443322
448175,443942
448175,443659
440663,449603
440663,446923
440663,451709
440663,442742
440663,449069
440663,451087
440663,454549
440663,443322
440663,443942
440663,443659
445114,449603
445114,446923
445114,451709
445114,442742
445114,449069
445114,451087
445114,454549
445114,443322
445114,443942
445114,443659
450567,456007
450567,453330
450567,446423
450567,449285
450567,444000
450567,452601
450567,454151
450567,451497
450567,447719
450567,436496
436125,456007
436125,453330
436125,446423
436125,449285
436125,444000
436125,452601
436125,454151
436125,451497
436125,447719
436125,436496
449571,456007
449571,453330
449571,446423
449571,449285
449571,444000
449571,452601
449571,454151
449571,451497
449571,447719
449571,436496
448397,456007
448397,453330
448397,446423
448397,449285
448397,444000
448397,452601
448397,454151
448397,451497
448397,447719
448397,436496
451182,456007
451182,453330
451182,446423
451182,449285
451182,444000
451182,452601
451182,454151
451182,451497
451182,447719
451182,436496
448578,456007
448578,453330
448578,446423
448578,449285
448578,444000
448578,452601
448578,454151
448578,451497
448578,447719
448578,436496
436406,456007
436406,453330
436406,446423
436406,449285
436406,444000
436406,452601
436406,454151
436406,451497
436406,447719
436406,436496
421585,456007
421585,453330
421585,446423
421585,449285
421585,444000
421585,452601
421585,454151
421585,451497
421585,447719
421585,436496
455086,456007
455086,453330
455086,446423
455086,449285
455086,444000
455086,452601
455086,454151
455086,451497
455086,447719
455086,436496
450794,456007
450794,453330
450794,446423
450794,449285
450794,444000
450794,452601
450794,454151
450794,451497
450794,447719
450794,436496
447951,454134
447951,444201
447951,436999
447951,447014
447951,452131
447951,448469
447951,450125
447951,446326
447951,438519
447951,444433
437126,454134
437126,444201
437126,436999
437126,447014
437126,452131
437126,448469
437126,450125
437126,446326
437126,438519
437126,444433
437845,454134
437845,444201
437845,436999
437845,447014
437845,452131
437845,448469
437845,450125
437845,446326
437845,438519
437845,444433
426795,454134
426795,444201
426795,436999
426795,447014
426795,452131
426795,448469
426795,450125
426795,446326
426795,438519
426795,444433
445167,454134
445167,444201
445167,436999
445167,447014
445167,452131
445167,448469
445167,450125
445167,446326
445167,438519
445167,444433
437460,454134
437460,444201
437460,436999
437460,447014
437460,452131
437460,448469
437460,450125
437460,446326
437460,438519
437460,444433
449468,454134
449468,444201
449468,436999
449468,447014
449468,452131
449468,448469
449468,450125
449468,446326
449468,438519
449468,444433
443249,454134
443249,444201
443249,436999
443249,447014
443249,452131
443249,448469
443249,450125
443249,446326
443249,438519
443249,444433
444732,454134
444732,444201
444732,436999
444732,447014
444732,452131
444732,448469
444732,450125
444732,446326
444732,438519
444732,444433
441660,454134
441660,444201
441660,436999
441660,447014
441660,452131
441660,448469
441660,450125
441660,446326
441660,438519
441660,444433
446210,453698
446210,447279
446210,440103
446210,439496
446210,452885
446210,458415
446210,452192
446210,452237
446210,452041
446210,454540
446762,453698
446762,447279
446762,440103
446762,439496
446762,452885
446762,458415
446762,452192
446762,452237
446762,452041
446762,454540
458471,453698
458471,447279
458471,440103
458471,439496
458471,452885
458471,458415
458471,452192
458471,452237
458471,452041
458471,454540
436232,453698
436232,447279
436232,440103
436232,439496
436232,452885
436232,458415
436232,452192
436232,452237
436232,452041
436232,454540
463694,453698
463694,447279
463694,440103
463694,439496
463694,452885
463694,458415
463694,452192
463694,452237
463694,452041
463694,454540
451669,453698
451669,447279
451669,440103
451669,439496
451669,452885
451669,458415
451669,452192
451669,452237
451669,452041
451669,454540
456487,453698
456487,447279
456487,440103
456487,439496
456487,452885
456487,458415
456487,452192
456487,452237
456487,452041
456487,454540
449253,453698
449253,447279
449253,440103
449253,439496
449253,452885
449253,458415
449253,452192
449253,452237
449253,452041
449253,454540
441173,453698
441173,447279
441173,440103
441173,439496
441173,452885
441173,458415
441173,452192
441173,452237
441173,452041
441173,454540
438787,453698
438787,447279
438787,440103
438787,439496
438787,452885
438787,458415
438787,452192
438787,452237
438787,452041
438787,454540
458767,460870
458767,445332
458767,449763
458767,453143
458767,453581
458767,460453
458767,464045
458767,455842
458767,459933
458767,453309
451152,460870
451152,445332
451152,449763
451152,453143
451152,453581
451152,460453
451152,464045
451152,455842
451152,459933
451152,453309
454730,460870
454730,445332
454730,449763
454730,453143
454730,453581
454730,460453
454730,464045
454730,455842
454730,459933
454730,453309
464769,460870
464769,445332
464769,449763
464769,453143
464769,453581
464769,460453
464769,464045
464769,455842
464769,459933
464769,453309
448667,460870
448667,445332
448667,449763
448667,453143
448667,453581
448667,460453
448667,464045
448667,455842
448667,459933
448667,453309
447938,460870
447938,445332
447938,449763
447938,453143
447938,453581
447938,460453
447938,464045
447938,455842
447938,459933
447938,453309
447811,460870
447811,445332
447811,449763
447811,453143
447811,453581
447811,460453
447811,464045
447811,455842
447811,459933
447811,453309
459570,460870
459570,445332
459570,449763
459570,453143
459570,453581
459570,460453
459570,464045
459570,455842
459570,459933
459570,453309
440218,460870
440218,445332
440218,449763
440218,453143
440218,453581
440218,460453
440218,464045
440218,455842
440218,459933
440218,453309
452832,460870
452832,445332
452832,449763
452832,453143
452832,453581
452832,460453
452832,464045
452832,455842
452832,459933
452832,453309
449977,441168
449977,448971
449977,448221
449977,438854
449977,464764
449977,440267
449977,435241
449977,450577
449977,440752
449977,444467
448695,441168
448695,448971
448695,448221
448695,438854
448695,464764
448695,440267
448695,435241
448695,450577
448695,440752
448695,444467
446304,441168
446304,448971
446304,448221
446304,438854
446304,464764
446304,440267
446304,435241
446304,450577
446304,440752
446304,444467
450717,441168
450717,448971
450717,448221
450717,438854
450717,464764
450717,440267
450717,435241
450717,450577
450717,440752
450717,444467
457002,441168
457002,448971
457002,448221
457002,438854
457002,464764
457002,440267
457002,435241
457002,450577
457002,440752
457002,444467
432040,441168
432040,448971
432040,448221
432040,438854
432040,464764
432040,440267
432040,435241
432040,450577
432040,440752
432040,444467
439538,441168
439538,448971
439538,448221
439538,438854
439538,464764
439538,440267
439538,435241
439538,450577
439538,440752
439538,444467
451354,441168
451354,448971
451354,448221
451354,438854
451354,464764
451354,440267
451354,435241
451354,450577
451354,440752
451354,444467
439283,441168
439283,448971
439283,448221
439283,438854
439283,464764
439283,440267
439283,435241
439283,450577
439283,440752
439283,444467
452207,441168
452207,448971
452207,448221
452207,438854
452207,464764
452207,440267
452207,435241
452207,450577
452207,440752
452207,444467
443927,456180
443927,444040
443927,451362
443927,444842
443927,459399
443927,456813
443927,450722
443927,452301
443927,462178
443927,446338
438421,456180
438421,444040
438421,451362
438421,444842
438421,459399
438421,456813
438421,450722
438421,452301
438421,462178
438421,446338
452872,456180
452872,444040
452872,451362
452872,444842
452872,459399
452872,456813
452872,450722
452872,452301
452872,462178
452872,446338
459770,456180
459770,444040
459770,451362
459770,444842
459770,459399
459770,456813
459770,450722
459770,452301
459770,462178
459770,446338
445279,456180
445279,444040
445279,451362
445279,444842
445279,459399
445279,456813
445279,450722
445279,452301
445279,462178
445279,446338
452180,456180
452180,444040
452180,451362
452180,444842
452180,459399
452180,456813
452180,450722
452180,452301
452180,462178
452180,446338
442807,456180
442807,444040
442807,451362
442807,444842
442807,459399
442807,456813
442807,450722
442807,452301
442807,462178
442807,446338
442386,456180
442386,444040
442386,451362
442386,444842
442386,459399
442386,456813
442386,450722
442386,452301
442386,462178
442386,446338
441497,456180
441497,444040
441497,451362
441497,444842
441497,459399
441497,456813
441497,450722
441497,452301
441497,462178
441497,446338
453827,456180
453827,444040
453827,451362
453827,444842
453827,459399
453827,456813
453827,450722
453827,452301
453827,462178
453827,446338
1469081,1453067
1469081,1447699
1469081,1450536
1469081,1477721
1469081,1457063
1469081,1467346
1469081,1466465
1469081,1465145
1469081,1455430
1469081,1491585
1453668,1453067
1453668,1447699
1453668,1450536
1453668,1477721
1453668,1457063
1453668,1467346
1453668,1466465
1453668,1465145
1453668,1455430
1453668,1491585
1468132,1453067
1468132,1447699
1468132,1450536
1468132,1477721
1468132,1457063
1468132,1467346
1468132,1466465
1468132,1465145
1468132,1455430
1468132,1491585
1483792,1453067
1483792,1447699
1483792,1450536
1483792,1477721
1483792,1457063
1483792,1467346
1483792,1466465
1483792,1465145
1483792,1455430
1483792,1491585
1457923,1453067
1457923,1447699
1457923,1450536
1457923,1477721
1457923,1457063
1457923,1467346
1457923,1466465
1457923,1465145
1457923,1455430
1457923,1491585
1459429,1453067
1459429,1447699
1459429,1450536
1459429,1477721
1459429,1457063
1459429,1467346
1459429,1466465
1459429,1465145
1459429,1455430
1459429,1491585
1463916,1453067
1463916,1447699
1463916,1450536
1463916,1477721
1463916,1457063
1463916,1467346
1463916,1466465
1463916,1465145
1463916,1455430
1463916,1491585
1441012,1453067
1441012,1447699
1441012,1450536
1441012,1477721
1441012,1457063
1441012,1467346
1441012,1466465
1441012,1465145
1441012,1455430
1441012,1491585
1490285,1453067
1490285,1447699
1490285,1450536
1490285,1477721
1490285,1457063
1490285,1467346
1490285,1466465
1490285,1465145
1490285,1455430
1490285,1491585
1467016,1453067
1467016,1447699
1467016,1450536
1467016,1477721
1467016,1457063
1467016,1467346
1467016,1466465
1467016,1465145
1467016,1455430
1467016,1491585
1470313,1512030
1470313,1457362
1470313,1476766
1470313,1485013
1470313,1501624
1470313,1484977
1470313,1479678
1470313,1468724
1470313,1486066
1470313,1505136
1467939,1512030
1467939,1457362
1467939,1476766
1467939,1485013
1467939,1501624
1467939,1484977
1467939,1479678
1467939,1468724
1467939,1486066
1467939,1505136
1451226,1512030
1451226,1457362
1451226,1476766
1451226,1485013
1451226,1501624
1451226,1484977
1451226,1479678
1451226,1468724
1451226,1486066
1451226,1505136
1469075,1512030
1469075,1457362
1469075,1476766
1469075,1485013
1469075,1501624
1469075,1484977
1469075,1479678
1469075,1468724
1469075,1486066
1469075,1505136
1510171,1512030
1510171,1457362
1510171,1476766
1510171,1485013
1510171,1501624
1510171,1484977
1510171,1479678
1510171,1468724
1510171,1486066
1510171,1505136
1508173,1512030
1508173,1457362
1508173,1476766
1508173,1485013
1508173,1501624
1508173,1484977
1508173,1479678
1508173,1468724
1508173,1486066
1508173,1505136
1500714,1512030
1500714,1457362
1500714,1476766
1500714,1485013
1500714,1501624
1500714,1484977
1500714,1479678
1500714,1468724
1500714,1486066
1500714,1505136
1499547,1512030
1499547,1457362
1499547,1476766
1499547,1485013
1499547,1501624
1499547,1484977
1499547,1479678
1499547,1468724
1499547,1486066
1499547,1505136
1491198,1512030
1491198,1457362
1491198,1476766
1491198,1485013
1491198,1501624
1491198,1484977
1491198,1479678
1491198,1468724
1491198,1486066
1491198,1505136
1494914,1512030
1494914,1457362
1494914,1476766
1494914,1485013
1494914,1501624
1494914,1484977
1494914,1479678
1494914,1468724
1494914,1486066
1494914,1505136
1457533,1517815
1457533,1493273
1457533,1477222
1457533,1507865
1457533,1465260
1457533,1457737
1457533,1501104
1457533,1516532
1457533,1480082
1457533,1504703
1484390,1517815
1484390,1493273
1484390,1477222
1484390,1507865
1484390,1465260
1484390,1457737
1484390,1501104
1484390,1516532
1484390,1480082
1484390,1504703
1506831,1517815
1506831,1493273
1506831,1477222
1506831,1507865
1506831,1465260
1506831,1457737
1506831,1501104
1506831,1516532
1506831,1480082
1506831,1504703
1511774,1517815
1511774,1493273
1511774,1477222
1511774,1507865
1511774,1465260
1511774,1457737
1511774,1501104
1511774,1516532
1511774,1480082
1511774,1504703
1500027,1517815
1500027,1493273
1500027,1477222
1500027,1507865
1500027,1465260
1500027,1457737
1500027,1501104
