first,best
1294334,1312266
1294334,1317593
1294334,1328874
1286188,1319774
1286188,1323117
1286188,1323090
1286188,1329870
1286188,1321608
1286188,1313390
1286188,1321685
1286188,1312266
1286188,1317593
1286188,1328874
1284371,1319774
1284371,1323117
1284371,1323090
1284371,1329870
1284371,1321608
1284371,1313390
1284371,1321685
1284371,1312266
1284371,1317593
1284371,1328874
1291678,1319774
1291678,1323117
1291678,1323090
1291678,1329870
1291678,1321608
1291678,1313390
1291678,1321685
1291678,1312266
1291678,1317593
1291678,1328874
1291199,1319774
1291199,1323117
1291199,1323090
1291199,1329870
1291199,1321608
1291199,1313390
1291199,1321685
1291199,1312266
1291199,1317593
1291199,1328874
1292926,1319774
1292926,1323117
1292926,1323090
1292926,1329870
1292926,1321608
1292926,1313390
1292926,1321685
1292926,1312266
1292926,1317593
1292926,1328874
1262699,1299029
1262699,1313454
1262699,1303456
1262699,1286997
1262699,1288029
1262699,1307170
1262699,1296163
1262699,1300828
1262699,1310076
1262699,1299266
1266710,1299029
1266710,1313454
1266710,1303456
1266710,1286997
1266710,1288029
1266710,1307170
1266710,1296163
1266710,1300828
1266710,1310076
1266710,1299266
1267418,1299029
1267418,1313454
1267418,1303456
1267418,1286997
1267418,1288029
1267418,1307170
1267418,1296163
1267418,1300828
1267418,1310076
1267418,1299266
1270093,1299029
1270093,1313454
1270093,1303456
1270093,1286997
1270093,1288029
1270093,1307170
1270093,1296163
1270093,1300828
1270093,1310076
1270093,1299266
1268725,1299029
1268725,1313454
1268725,1303456
1268725,1286997
1268725,1288029
1268725,1307170
1268725,1296163
1268725,1300828
1268725,1310076
1268725,1299266
1263727,1299029
1263727,1313454
1263727,1303456
1263727,1286997
1263727,1288029
1263727,1307170
1263727,1296163
1263727,1300828
1263727,1310076
1263727,1299266
1273232,1299029
1273232,1313454
1273232,1303456
1273232,1286997
1273232,1288029
1273232,1307170
1273232,1296163
1273232,1300828
1273232,1310076
1273232,1299266
1271155,1299029
1271155,1313454
1271155,1303456
1271155,1286997
1271155,1288029
1271155,1307170
1271155,1296163
1271155,1300828
1271155,1310076
1271155,1299266
1266254,1299029
1266254,1313454
1266254,1303456
1266254,1286997
1266254,1288029
1266254,1307170
1266254,1296163
1266254,1300828
1266254,1310076
1266254,1299266
1264594,1299029
1264594,1313454
1264594,1303456
1264594,1286997
1264594,1288029
1264594,1307170
1264594,1296163
1264594,1300828
1264594,1310076
1264594,1299266
1242892,1278711
1242892,1286379
1242892,1289294
1242892,1281925
1242892,1269949
1242892,1281411
1242892,1287051
1242892,1281106
1242892,1293012
1242892,1296993
1249149,1278711
1249149,1286379
1249149,1289294
1249149,1281925
1249149,1269949
1249149,1281411
1249149,1287051
1249149,1281106
1249149,1293012
1249149,1296993
1240755,1278711
1240755,1286379
1240755,1289294
1240755,1281925
1240755,1269949
1240755,1281411
1240755,1287051
1240755,1281106
1240755,1293012
1240755,1296993
1245348,1278711
1245348,1286379
1245348,1289294
1245348,1281925
1245348,1269949
1245348,1281411
1245348,1287051
1245348,1281106
1245348,1293012
1245348,1296993
1244748,1278711
1244748,1286379
1244748,1289294
1244748,1281925
1244748,1269949
1244748,1281411
1244748,1287051
1244748,1281106
1244748,1293012
1244748,1296993
1257343,1278711
1257343,1286379
1257343,1289294
1257343,1281925
1257343,1269949
1257343,1281411
1257343,1287051
1257343,1281106
1257343,1293012
1257343,1296993
1250154,1278711
1250154,1286379
1250154,1289294
1250154,1281925
1250154,1269949
1250154,1281411
1250154,1287051
1250154,1281106
1250154,1293012
1250154,1296993
1253367,1278711
1253367,1286379
1253367,1289294
1253367,1281925
1253367,1269949
1253367,1281411
1253367,1287051
1253367,1281106
1253367,1293012
1253367,1296993
1249525,1278711
1249525,1286379
1249525,1289294
1249525,1281925
1249525,1269949
1249525,1281411
1249525,1287051
1249525,1281106
1249525,1293012
1249525,1296993
1247074,1278711
1247074,1286379
1247074,1289294
1247074,1281925
1247074,1269949
1247074,1281411
1247074,1287051
1247074,1281106
1247074,1293012
1247074,1296993
1251901,1289973
1251901,1288789
1251901,1286486
1251901,1290033
1251901,1283681
1251901,1289155
1251901,1282883
1251901,1283431
1251901,1281095
1251901,1279567
1257507,1289973
1257507,1288789
1257507,1286486
1257507,1290033
1257507,1283681
1257507,1289155
1257507,1282883
1257507,1283431
1257507,1281095
1257507,1279567
1246589,1289973
1246589,1288789
1246589,1286486
1246589,1290033
1246589,1283681
1246589,1289155
1246589,1282883
1246589,1283431
1246589,1281095
1246589,1279567
1255561,1289973
1255561,1288789
1255561,1286486
1255561,1290033
1255561,1283681
1255561,1289155
1255561,1282883
1255561,1283431
1255561,1281095
1255561,1279567
1249827,1289973
1249827,1288789
1249827,1286486
1249827,1290033
1249827,1283681
1249827,1289155
1249827,1282883
1249827,1283431
1249827,1281095
1249827,1279567
1252662,1289973
1252662,1288789
1252662,1286486
1252662,1290033
1252662,1283681
1252662,1289155
1252662,1282883
1252662,1283431
1252662,1281095
1252662,1279567
1247026,1289973
1247026,1288789
1247026,1286486
1247026,1290033
1247026,1283681
1247026,1289155
1247026,1282883
1247026,1283431
1247026,1281095
1247026,1279567
1252772,1289973
1252772,1288789
1252772,1286486
1252772,1290033
1252772,1283681
1252772,1289155
1252772,1282883
1252772,1283431
1252772,1281095
1252772,1279567
1248622,1289973
1248622,1288789
1248622,1286486
1248622,1290033
1248622,1283681
1248622,1289155
1248622,1282883
1248622,1283431
1248622,1281095
1248622,1279567
1248244,1289973
1248244,1288789
1248244,1286486
1248244,1290033
1248244,1283681
1248244,1289155
1248244,1282883
1248244,1283431
1248244,1281095
1248244,1279567
1260695,1298650
1260695,1298386
1260695,1319890
1260695,1317798
1260695,1325068
1260695,1317080
1260695,1305188
1260695,1297918
1260695,1303995
1260695,1317985
1262451,1298650
1262451,1298386
1262451,1319890
1262451,1317798
1262451,1325068
1262451,1317080
1262451,1305188
1262451,1297918
1262451,1303995
1262451,1317985
1259738,1298650
1259738,1298386
1259738,1319890
1259738,1317798
1259738,1325068
1259738,1317080
1259738,1305188
1259738,1297918
1259738,1303995
1259738,1317985
1254575,1298650
1254575,1298386
1254575,1319890
1254575,1317798
1254575,1325068
1254575,1317080
1254575,1305188
1254575,1297918
1254575,1303995
1254575,1317985
1263767,1298650
1263767,1298386
1263767,1319890
1263767,1317798
1263767,1325068
1263767,1317080
1263767,1305188
1263767,1297918
1263767,1303995
1263767,1317985
1270504,1298650
1270504,1298386
1270504,1319890
1270504,1317798
1270504,1325068
1270504,1317080
1270504,1305188
1270504,1297918
1270504,1303995
1270504,1317985
1271360,1298650
1271360,1298386
1271360,1319890
1271360,1317798
1271360,1325068
1271360,1317080
1271360,1305188
1271360,1297918
1271360,1303995
1271360,1317985
1262625,1298650
1262625,1298386
1262625,1319890
1262625,1317798
1262625,1325068
1262625,1317080
1262625,1305188
1262625,1297918
1262625,1303995
1262625,1317985
1260298,1298650
1260298,1298386
1260298,1319890
1260298,1317798
1260298,1325068
1260298,1317080
1260298,1305188
1260298,1297918
1260298,1303995
1260298,1317985
1269589,1298650
1269589,1298386
1269589,1319890
1269589,1317798
1269589,1325068
1269589,1317080
1269589,1305188
1269589,1297918
1269589,1303995
1269589,1317985
1267391,1301700
1267391,1297259
1267391,1300379
1267391,1295879
1267391,1301469
1267391,1308402
1267391,1314462
1267391,1301702
1267391,1301240
1267391,1305047
1266397,1301700
1266397,1297259
1266397,1300379
1266397,1295879
1266397,1301469
1266397,1308402
1266397,1314462
1266397,1301702
1266397,1301240
1266397,1305047
1263195,1301700
1263195,1297259
1263195,1300379
1263195,1295879
1263195,1301469
1263195,1308402
1263195,1314462
1263195,1301702
1263195,1301240
1263195,1305047
1270134,1301700
1270134,1297259
1270134,1300379
1270134,1295879
1270134,1301469
1270134,1308402
1270134,1314462
1270134,1301702
1270134,1301240
1270134,1305047
1263809,1301700
1263809,1297259
1263809,1300379
1263809,1295879
1263809,1301469
1263809,1308402
1263809,1314462
1263809,1301702
1263809,1301240
1263809,1305047
1272426,1301700
1272426,1297259
1272426,1300379
1272426,1295879
1272426,1301469
1272426,1308402
1272426,1314462
1272426,1301702
1272426,1301240
1272426,1305047
1266625,1301700
1266625,1297259
1266625,1300379
1266625,1295879
1266625,1301469
1266625,1308402
1266625,1314462
1266625,1301702
1266625,1301240
1266625,1305047
1261600,1301700
1261600,1297259
1261600,1300379
1261600,1295879
1261600,1301469
1261600,1308402
1261600,1314462
1261600,1301702
1261600,1301240
1261600,1305047
1270399,1301700
1270399,1297259
1270399,1300379
1270399,1295879
1270399,1301469
1270399,1308402
1270399,1314462
1270399,1301702
1270399,1301240
1270399,1305047
1269198,1301700
1269198,1297259
1269198,1300379
1269198,1295879
1269198,1301469
1269198,1308402
1269198,1314462
1269198,1301702
1269198,1301240
1269198,1305047
1254120,1301391
1254120,1297439
1254120,1291437
1254120,1286764
1254120,1291906
1254120,1294378
1254120,1289571
1254120,1298721
1254120,1292714
1254120,1294099
1253756,1301391
1253756,1297439
1253756,1291437
1253756,1286764
1253756,1291906
1253756,1294378
1253756,1289571
1253756,1298721
1253756,1292714
1253756,1294099
1256496,1301391
1256496,1297439
1256496,1291437
1256496,1286764
1256496,1291906
1256496,1294378
1256496,1289571
1256496,1298721
1256496,1292714
1256496,1294099
1253304,1301391
1253304,1297439
1253304,1291437
1253304,1286764
1253304,1291906
1253304,1294378
1253304,1289571
1253304,1298721
1253304,1292714
1253304,1294099
1250190,1301391
1250190,1297439
1250190,1291437
1250190,1286764
1250190,1291906
1250190,1294378
1250190,1289571
1250190,1298721
1250190,1292714
1250190,1294099
1250795,1301391
1250795,1297439
1250795,1291437
1250795,1286764
1250795,1291906
1250795,1294378
1250795,1289571
1250795,1298721
1250795,1292714
1250795,1294099
1258994,1301391
1258994,1297439
1258994,1291437
1258994,1286764
1258994,1291906
1258994,1294378
1258994,1289571
1258994,1298721
1258994,1292714
1258994,1294099
1258346,1301391
1258346,1297439
1258346,1291437
1258346,1286764
1258346,1291906
1258346,1294378
1258346,1289571
1258346,1298721
1258346,1292714
1258346,1294099
1260998,1301391
1260998,1297439
1260998,1291437
1260998,1286764
1260998,1291906
1260998,1294378
1260998,1289571
1260998,1298721
1260998,1292714
1260998,1294099
1260125,1301391
1260125,1297439
1260125,1291437
1260125,1286764
1260125,1291906
1260125,1294378
1260125,1289571
1260125,1298721
1260125,1292714
1260125,1294099
1280943,1310446
1280943,1306472
1280943,1293989
1280943,1315177
1280943,1312959
1280943,1319743
1280943,1304897
1280943,1310945
1280943,1313312
1280943,1303614
1275185,1310446
1275185,1306472
1275185,1293989
1275185,1315177
1275185,1312959
1275185,1319743
1275185,1304897
1275185,1310945
1275185,1313312
1275185,1303614
1277208,1310446
1277208,1306472
1277208,1293989
1277208,1315177
1277208,1312959
1277208,1319743
1277208,1304897
1277208,1310945
1277208,1313312
1277208,1303614
1273005,1310446
1273005,1306472
1273005,1293989
1273005,1315177
1273005,1312959
1273005,1319743
1273005,1304897
1273005,1310945
1273005,1313312
1273005,1303614
1270263,1310446
1270263,1306472
1270263,1293989
1270263,1315177
1270263,1312959
1270263,1319743
1270263,1304897
1270263,1310945
1270263,1313312
1270263,1303614
1266827,1310446
1266827,1306472
1266827,1293989
1266827,1315177
1266827,1312959
1266827,1319743
1266827,1304897
1266827,1310945
1266827,1313312
1266827,1303614
1268655,1310446
1268655,1306472
1268655,1293989
1268655,1315177
1268655,1312959
1268655,1319743
1268655,1304897
1268655,1310945
1268655,1313312
1268655,1303614
1272585,1310446
1272585,1306472
1272585,1293989
1272585,1315177
1272585,1312959
1272585,1319743
1272585,1304897
1272585,1310945
1272585,1313312
1272585,1303614
1277558,1310446
1277558,1306472
1277558,1293989
1277558,1315177
1277558,1312959
1277558,1319743
1277558,1304897
1277558,1310945
1277558,1313312
1277558,1303614
1273002,1310446
1273002,1306472
1273002,1293989
1273002,1315177
1273002,1312959
1273002,1319743
1273002,1304897
1273002,1310945
1273002,1313312
1273002,1303614
